model,train_r2,val_r2,train_mean_squared_error,val_mean_squared_error,train_mean_absolute_error,val_mean_absolute_error
linear,0.4983287505558803,-0.21579875087192052,0.7539687893109184,1.297541884515209,0.6868418830116381,0.9062478468060355
ridge,0.4975154784011642,-0.12491090774543785,0.7551538097259902,1.1986871601008298,0.687699220847449,0.872885080067551
lasso,0.44238954420529597,-0.13108759752695803,0.8376121301629826,1.223011438851815,0.7184836075803227,0.8700214082328639
